Frame_ID,User_ID,Model,R,D,Pred_Cost,Real_Cost,Param_a,Param_b,Param_c,Mode
62,3,flowers,5.093645,5.126979,0.006659,0.006809,0.274898,0.296105,0.431915,Slow
275,2,flowers,5.094772,5.111439,0.007215,0.007159,0.397361,0.168895,0.423609,Slow
189,1,flowers,5.096333,5.107444,0.005395,0.005355,0.071191,0.470659,0.443868,Slow
66,0,flowers,5.098574,5.115241,0.007138,0.006871,0.458862,0.060319,0.452383,Fast
190,1,flowers,5.107444,5.118555,0.005395,0.00542,0.071156,0.470721,0.443845,Slow
276,2,flowers,5.111439,5.128106,0.007216,0.007247,0.397931,0.168164,0.423796,Slow
67,0,flowers,5.115241,5.131907,0.007137,0.007065,0.458988,0.059346,0.452307,Fast
191,1,flowers,5.118555,5.129666,0.005395,0.005518,0.071178,0.470691,0.443856,Slow
63,3,flowers,5.126979,5.160312,0.00666,0.00655,0.275234,0.29576,0.431954,Slow
277,2,flowers,5.128106,5.144772,0.007215,0.007223,0.39734,0.168945,0.423584,Slow
192,1,flowers,5.129666,5.140777,0.005395,0.005292,0.071127,0.470761,0.44383,Slow
68,0,flowers,5.131907,5.148574,0.007134,0.006832,0.464524,0.051252,0.455602,Fast
193,1,flowers,5.140777,5.151888,0.005395,0.00543,0.070992,0.470978,0.44375,Slow
278,2,flowers,5.144772,5.161439,0.007216,0.007236,0.398121,0.167879,0.423915,Slow
69,0,flowers,5.148574,5.165241,0.007131,0.007669,0.468743,0.044595,0.458287,Fast
194,1,flowers,5.151888,5.163,0.005396,0.005392,0.070856,0.471194,0.44367,Slow
64,3,flowers,5.160312,5.193645,0.00666,0.006706,0.275085,0.296008,0.431872,Slow
279,2,flowers,5.161439,5.178106,0.007215,0.007257,0.397351,0.168926,0.423591,Slow
195,1,flowers,5.163,5.174111,0.005396,0.005422,0.070937,0.471073,0.443715,Slow
70,0,flowers,5.165241,5.181907,0.007132,0.007767,0.466395,0.047551,0.456567,Fast
196,1,flowers,5.174111,5.185222,0.005396,0.00537,0.070898,0.471133,0.443693,Slow
280,2,flowers,5.178106,5.194772,0.007216,0.007197,0.397833,0.168315,0.423739,Slow
71,0,flowers,5.181907,5.198574,0.007132,0.006892,0.464254,0.050275,0.455409,Fast
197,1,flowers,5.185222,5.196333,0.005395,0.005387,0.070965,0.471018,0.443735,Slow
65,3,flowers,5.193645,5.226979,0.00666,0.00664,0.274949,0.296192,0.431825,Slow
281,2,flowers,5.194772,5.211439,0.007217,0.007182,0.398652,0.167201,0.424081,Slow
198,1,flowers,5.196333,5.207444,0.005395,0.005403,0.071017,0.470942,0.443763,Slow
72,0,flowers,5.198574,5.215241,0.007131,0.007227,0.464062,0.049947,0.455281,Fast
199,1,flowers,5.207444,5.218555,0.005395,0.005377,0.071099,0.470809,0.443812,Slow
282,2,flowers,5.211439,5.228106,0.007217,0.007295,0.399446,0.166135,0.4244,Slow
73,0,flowers,5.215241,5.231907,0.007131,0.006671,0.462506,0.051977,0.454584,Fast
200,1,flowers,5.218555,5.229666,0.005395,0.005306,0.070982,0.470998,0.443743,Slow
66,3,flowers,5.226979,5.260312,0.00666,0.006731,0.274751,0.296516,0.43172,Slow
283,2,flowers,5.228106,5.244772,0.007217,0.007164,0.39943,0.16616,0.424402,Slow
201,1,flowers,5.229666,5.240777,0.005395,0.005382,0.070976,0.471001,0.443741,Slow
74,0,flowers,5.231907,5.248574,0.00713,0.007501,0.466498,0.046179,0.45673,Fast
202,1,flowers,5.240777,5.251888,0.005395,0.005312,0.070939,0.471062,0.443719,Slow
284,2,flowers,5.244772,5.261439,0.007217,0.007184,0.399035,0.166728,0.4242,Slow
75,0,flowers,5.248574,5.265241,0.007067,0.007297,0.440912,0.078754,0.450426,Fast
203,1,flowers,5.251888,5.263,0.005395,0.005434,0.071072,0.470853,0.443796,Slow
67,3,flowers,5.260312,5.293645,0.006661,0.006654,0.274945,0.296325,0.431737,Slow
285,2,flowers,5.261439,5.278106,0.007216,0.007303,0.398275,0.167727,0.423922,Slow
204,1,flowers,5.263,5.274111,0.005395,0.005285,0.071172,0.470685,0.443858,Slow
76,0,flowers,5.265241,5.281907,0.007069,0.007004,0.438789,0.081757,0.449138,Fast
205,1,flowers,5.274111,5.285222,0.005395,0.005456,0.071093,0.47081,0.443812,Slow
286,2,flowers,5.278106,5.294772,0.007216,0.007178,0.39843,0.167491,0.424023,Slow
77,0,flowers,5.281907,5.298574,0.007067,0.007071,0.440606,0.079141,0.450173,Fast
206,1,flowers,5.285222,5.296333,0.005395,0.00542,0.071181,0.47066,0.443867,Slow
68,3,flowers,5.293645,5.326979,0.006662,0.006501,0.275431,0.295781,0.431824,Slow
287,2,flowers,5.294772,5.311439,0.007216,0.007209,0.397695,0.168493,0.42371,Slow
207,1,flowers,5.296333,5.307444,0.005395,0.005421,0.071047,0.470877,0.443787,Slow
78,0,flowers,5.298574,5.315241,0.00713,0.007097,0.464361,0.048867,0.455578,Fast
208,1,flowers,5.307444,5.318555,0.005395,0.005267,0.071158,0.4707,0.443852,Slow
288,2,flowers,5.311439,5.328106,0.007215,0.007186,0.397116,0.169274,0.423467,Slow
79,0,flowers,5.315241,5.331907,0.007131,0.00657,0.460993,0.054329,0.453919,Fast
209,1,flowers,5.318555,5.329666,0.005395,0.005375,0.071184,0.470651,0.443871,Slow
69,3,flowers,5.326979,5.360312,0.006661,0.006669,0.275112,0.296087,0.431802,Slow
289,2,flowers,5.328106,5.344772,0.007215,0.00709,0.396969,0.169497,0.423373,Slow
210,1,flowers,5.329666,5.340777,0.005395,0.005463,0.071119,0.470751,0.443833,Slow
80,0,flowers,5.331907,5.348574,0.00713,0.007665,0.464988,0.048445,0.456008,Fast
211,1,flowers,5.340777,5.351888,0.005395,0.005364,0.071246,0.470542,0.44391,Slow
290,2,flowers,5.344772,5.361439,0.007215,0.007206,0.396746,0.169755,0.423332,Slow
81,0,flowers,5.348574,5.365241,0.007069,0.006899,0.438864,0.081614,0.449134,Fast
212,1,flowers,5.351888,5.363,0.005395,0.005331,0.071171,0.470653,0.443869,Slow
70,3,flowers,5.360312,5.393645,0.006661,0.006777,0.27484,0.29649,0.431686,Slow
291,2,flowers,5.361439,5.378106,0.007215,0.007144,0.396775,0.169726,0.423343,Slow
213,1,flowers,5.363,5.374111,0.005395,0.005357,0.071128,0.470723,0.443844,Slow
82,0,flowers,5.365241,5.381907,0.007069,0.0069,0.439206,0.081067,0.449257,Fast
214,1,flowers,5.374111,5.385222,0.005395,0.005391,0.071087,0.470777,0.443823,Slow
292,2,flowers,5.378106,5.394772,0.007214,0.007232,0.39613,0.170605,0.423067,Slow
83,0,flowers,5.381907,5.398574,0.007066,0.007034,0.441556,0.077834,0.450789,Fast
215,1,flowers,5.385222,5.396333,0.005394,0.005344,0.071172,0.470647,0.443872,Slow
71,3,flowers,5.393645,5.426979,0.006661,0.006658,0.275093,0.29621,0.43173,Slow
293,2,flowers,5.394772,5.411439,0.007214,0.007291,0.395923,0.170841,0.423033,Slow
216,1,flowers,5.396333,5.407444,0.005394,0.005467,0.071234,0.470539,0.443911,Slow
84,0,flowers,5.398574,5.415241,0.00707,0.007294,0.437886,0.082617,0.448032,Fast
217,1,flowers,5.407444,5.418555,0.005394,0.00539,0.071164,0.470641,0.443873,Slow
294,2,flowers,5.411439,5.428106,0.007214,0.00706,0.396142,0.170588,0.423075,Slow
85,0,flowers,5.415241,5.431907,0.007067,0.006937,0.440623,0.078956,0.449923,Fast
218,1,flowers,5.418555,5.429666,0.005394,0.005361,0.071174,0.470625,0.443879,Slow
72,3,flowers,5.426979,5.460312,0.006662,0.006748,0.275426,0.295749,0.43185,Slow
295,2,flowers,5.428106,5.444772,0.007214,0.007186,0.39578,0.171049,0.422968,Slow
219,1,flowers,5.429666,5.440777,0.005394,0.005317,0.071315,0.4704,0.443962,Slow
86,0,flowers,5.431907,5.448574,0.007064,0.006647,0.443671,0.074996,0.452251,Fast
220,1,flowers,5.440777,5.451888,0.005394,0.005423,0.071322,0.4704,0.443962,Slow
296,2,flowers,5.444772,5.461439,0.007215,0.007246,0.396315,0.170356,0.423145,Slow
87,0,flowers,5.448574,5.465241,0.007062,0.006875,0.445093,0.073105,0.45329,Fast
221,1,flowers,5.451888,5.463,0.005394,0.005421,0.071226,0.470546,0.443908,Slow
73,3,flowers,5.460312,5.493645,0.006662,0.006545,0.275655,0.295393,0.431959,Slow
297,2,flowers,5.461439,5.478106,0.007215,0.007062,0.396939,0.169538,0.423364,Slow
222,1,flowers,5.463,5.474111,0.005394,0.005348,0.071093,0.470761,0.443829,Slow
88,0,flowers,5.465241,5.481907,0.007061,0.00715,0.445696,0.072317,0.453689,Fast
223,1,flowers,5.474111,5.485222,0.005395,0.005262,0.071009,0.470891,0.443781,Slow
298,2,flowers,5.478106,5.494772,0.007215,0.007309,0.396857,0.169614,0.423376,Slow
89,0,flowers,5.481907,5.498574,0.007065,0.007537,0.442133,0.076988,0.451033,Fast
224,1,flowers,5.485222,5.496333,0.005395,0.005419,0.070904,0.471055,0.44372,Slow
74,3,flowers,5.493645,5.526979,0.006661,0.006658,0.275381,0.295649,0.431945,Slow
299,2,flowers,5.494772,5.511439,0.007215,0.007241,0.396964,0.169435,0.423464,Slow
225,1,flowers,5.496333,5.507444,0.005395,0.005384,0.070865,0.471124,0.443695,Slow
90,0,flowers,5.498574,5.515241,0.007066,0.006792,0.44115,0.078252,0.450276,Fast
226,1,flowers,5.507444,5.518555,0.005395,0.005415,0.070906,0.471069,0.443716,Slow
300,2,flowers,5.511439,5.528106,0.007215,0.00729,0.396525,0.170023,0.423282,Slow
91,0,flowers,5.515241,5.531907,0.007069,0.006781,0.438853,0.081228,0.448569,Fast
227,1,flowers,5.518555,5.529666,0.005395,0.00551,0.071014,0.470897,0.443779,Slow
75,3,flowers,5.526979,5.560312,0.006662,0.006592,0.275548,0.295508,0.431943,Slow
301,2,flowers,5.528106,5.544772,0.007215,0.007176,0.397423,0.168823,0.42363,Slow
228,1,flowers,5.529666,5.540777,0.005395,0.005393,0.071079,0.470788,0.443819,Slow
92,0,flowers,5.531907,5.548574,0.007132,0.006601,0.466877,0.04585,0.456331,Fast
229,1,flowers,5.540777,5.551888,0.005394,0.005364,0.07115,0.470664,0.443865,Slow
302,2,flowers,5.544772,5.561439,0.007216,0.007184,0.397299,0.169033,0.423533,Slow
93,0,flowers,5.548574,5.565241,0.007134,0.006552,0.465585,0.047953,0.455266,Fast
230,1,flowers,5.551888,5.563,0.005394,0.005326,0.071228,0.470544,0.443909,Slow
76,3,flowers,5.560312,5.593645,0.00666,0.006744,0.275168,0.295895,0.431901,Slow
303,2,flowers,5.561439,5.578106,0.007216,0.007205,0.397903,0.168221,0.42378,Slow
231,1,flowers,5.563,5.574111,0.005394,0.005376,0.071155,0.470653,0.443869,Slow
94,0,flowers,5.565241,5.581907,0.007134,0.007562,0.465623,0.048487,0.455684,Fast
232,1,flowers,5.574111,5.585222,0.005394,0.005403,0.071295,0.470433,0.44395,Slow
304,2,flowers,5.578106,5.594772,0.007216,0.007366,0.398319,0.167646,0.423973,Slow
95,0,flowers,5.581907,5.598574,0.007133,0.00766,0.464887,0.049161,0.455418,Fast
233,1,flowers,5.585222,5.596333,0.005394,0.005397,0.071212,0.470568,0.4439,Slow
77,3,flowers,5.593645,5.626979,0.006659,0.006662,0.274854,0.2962,0.431877,Slow
305,2,flowers,5.594772,5.611439,0.007216,0.007308,0.397619,0.168564,0.423727,Slow
234,1,flowers,5.596333,5.607444,0.005394,0.005496,0.07119,0.470613,0.443884,Slow
96,0,flowers,5.598574,5.615241,0.007131,0.007193,0.469877,0.041961,0.458382,Fast
235,1,flowers,5.607444,5.618555,0.005394,0.005424,0.071138,0.470686,0.443857,Slow
306,2,flowers,5.611439,5.628106,0.007216,0.007225,0.397129,0.169363,0.423397,Fast
97,0,flowers,5.615241,5.631907,0.00713,0.006967,0.470176,0.04204,0.458916,Fast
236,1,flowers,5.618555,5.629666,0.005394,0.005386,0.071273,0.470466,0.443938,Slow
78,3,flowers,5.626979,5.660312,0.00666,0.006738,0.275225,0.29581,0.431926,Slow
307,2,flowers,5.628106,5.644772,0.007213,0.007231,0.39458,0.172722,0.422438,Fast
237,1,flowers,5.629666,5.640777,0.005394,0.005352,0.071184,0.470605,0.443886,Slow
98,0,flowers,5.631907,5.648574,0.00713,0.007753,0.472438,0.038593,0.459994,Fast
238,1,flowers,5.640777,5.651888,0.005394,0.00541,0.071118,0.470701,0.443851,Slow
308,2,flowers,5.644772,5.661439,0.007215,0.00726,0.39641,0.170316,0.42308,Fast
99,0,flowers,5.648574,5.665241,0.007131,0.007192,0.470334,0.042273,0.458956,Fast
239,1,flowers,5.651888,5.663,0.005394,0.005341,0.071098,0.470739,0.443837,Slow
79,3,flowers,5.660312,5.693645,0.00666,0.006783,0.275273,0.295764,0.431929,Slow
309,2,flowers,5.661439,5.678106,0.007218,0.007387,0.399232,0.166517,0.424192,Fast
240,1,flowers,5.663,5.674111,0.005394,0.005405,0.071088,0.470766,0.443827,Slow
100,0,flowers,5.665241,5.681907,0.007132,0.007514,0.468932,0.043729,0.457839,Fast
241,1,flowers,5.674111,5.685222,0.005394,0.005423,0.071191,0.4706,0.443888,Slow
310,2,flowers,5.678106,5.694772,0.007215,0.007242,0.396515,0.17018,0.42312,Fast
101,0,flowers,5.681907,5.698574,0.007134,0.006951,0.463943,0.051222,0.454964,Fast
242,1,flowers,5.685222,5.696333,0.005395,0.005382,0.071101,0.470754,0.443832,Slow
80,3,flowers,5.693645,5.726979,0.00666,0.006738,0.27522,0.295755,0.431967,Slow
311,2,flowers,5.694772,5.711439,0.007213,0.007217,0.394785,0.172443,0.422475,Fast
243,1,flowers,5.696333,5.707444,0.005395,0.005357,0.07105,0.470832,0.443803,Slow
102,0,flowers,5.698574,5.715241,0.007133,0.007149,0.464684,0.05065,0.455772,Fast
244,1,flowers,5.707444,5.718555,0.005395,0.005265,0.071064,0.470815,0.443809,Slow
312,2,flowers,5.711439,5.728106,0.007213,0.007189,0.395167,0.171791,0.422782,Fast
103,0,flowers,5.715241,5.731907,0.007089,0.006752,0.454689,0.084957,0.455723,Fast
245,1,flowers,5.718555,5.729666,0.005394,0.005462,0.071136,0.470699,0.443852,Slow
81,3,flowers,5.726979,5.760312,0.00665,0.006681,0.272099,0.299261,0.431395,Fast
313,2,flowers,5.728106,5.744772,0.0073,0.00734,0.427124,0.125998,0.437864,Fast
246,1,flowers,5.729666,5.740777,0.005394,0.005418,0.071187,0.470608,0.443886,Slow
104,0,flowers,5.731907,5.748574,0.007135,0.00736,0.465088,0.050809,0.455887,Fast
247,1,flowers,5.740777,5.751888,0.005394,0.00542,0.071047,0.470828,0.443804,Slow
314,2,flowers,5.744772,5.761439,0.007295,0.007196,0.423706,0.130541,0.436563,Fast
105,0,flowers,5.748574,5.765241,0.007133,0.0072,0.465934,0.049163,0.456653,Fast
248,1,flowers,5.751888,5.763,0.005395,0.005302,0.071015,0.470887,0.443783,Slow
82,3,flowers,5.760312,5.793645,0.006638,0.006517,0.27039,0.300261,0.431715,Fast
315,2,flowers,5.761439,5.778106,0.007291,0.007374,0.420287,0.135084,0.435265,Fast
249,1,flowers,5.763,5.774111,0.005395,0.005476,0.07093,0.471016,0.443735,Slow
106,0,flowers,5.765241,5.781907,0.007092,0.006843,0.451456,0.089749,0.453912,Fast
250,1,flowers,5.774111,5.785222,0.005395,0.005367,0.070827,0.471172,0.443677,Slow
316,2,flowers,5.778106,5.794772,0.007208,0.00711,0.391618,0.176381,0.421589,Fast
107,0,flowers,5.781907,5.798574,0.007092,0.006846,0.451152,0.090404,0.453618,Fast
251,1,flowers,5.785222,5.796333,0.005395,0.005378,0.070809,0.471212,0.443662,Slow
83,3,flowers,5.793645,5.826979,0.006624,0.006623,0.253259,0.322398,0.425864,Fast
317,2,flowers,5.794772,5.811439,0.00721,0.007192,0.393602,0.173665,0.422475,Fast
252,1,flowers,5.796333,5.807444,0.005395,0.005332,0.070745,0.471305,0.443628,Slow
108,0,flowers,5.798574,5.815241,0.007095,0.007554,0.448381,0.094675,0.451969,Fast
253,1,flowers,5.807444,5.818555,0.005395,0.005289,0.070853,0.471126,0.443694,Slow
318,2,flowers,5.811439,5.828106,0.007213,0.007264,0.396485,0.169856,0.423582,Fast
109,0,flowers,5.815241,5.831907,0.007092,0.00764,0.451945,0.089255,0.454046,Fast
254,1,flowers,5.818555,5.829666,0.005395,0.005463,0.070964,0.470955,0.443757,Slow
84,3,flowers,5.826979,5.860312,0.00663,0.006566,0.25635,0.318736,0.426614,Fast
319,2,flowers,5.828106,5.844772,0.007213,0.007239,0.396575,0.169794,0.423506,Fast
255,1,flowers,5.829666,5.840777,0.005394,0.00547,0.071081,0.470774,0.443824,Slow
110,0,flowers,5.831907,5.848574,0.007093,0.007033,0.451676,0.090158,0.453588,Fast
256,1,flowers,5.840777,5.851888,0.005394,0.005385,0.070985,0.470919,0.44377,Slow
320,2,flowers,5.844772,5.861439,0.007301,0.007221,0.427687,0.125267,0.438045,Fast
111,0,flowers,5.848574,5.865241,0.007089,0.007108,0.455592,0.084644,0.4556,Fast
257,1,flowers,5.851888,5.863,0.005395,0.005355,0.070849,0.47114,0.443689,Slow
85,3,flowers,5.860312,5.893645,0.006647,0.006605,0.273933,0.295911,0.432616,Fast
321,2,flowers,5.861439,5.878106,0.007303,0.007262,0.428615,0.124021,0.43844,Fast
258,1,flowers,5.863,5.874111,0.005394,0.005372,0.070965,0.470947,0.44376,Slow
112,0,flowers,5.865241,5.881907,0.007088,0.007197,0.457242,0.082345,0.45643,Fast
259,1,flowers,5.874111,5.885222,0.005394,0.005374,0.071056,0.470807,0.443812,Slow
322,2,flowers,5.878106,5.894772,0.007305,0.007484,0.431191,0.120552,0.439506,Fast
113,0,flowers,5.881907,5.898574,0.007088,0.007128,0.456717,0.082795,0.45634,Fast
260,1,flowers,5.885222,5.896333,0.005395,0.005324,0.071014,0.470886,0.443783,Slow
86,3,flowers,5.893645,5.926979,0.006647,0.006603,0.272555,0.298137,0.431901,Fast
323,2,flowers,5.894772,5.911439,0.007304,0.007097,0.43238,0.118946,0.439982,Fast
261,1,flowers,5.896333,5.907444,0.005394,0.005377,0.071147,0.470671,0.443862,Slow
114,0,flowers,5.898574,5.915241,0.007093,0.006623,0.451481,0.090444,0.453481,Fast
262,1,flowers,5.907444,5.918555,0.005395,0.005404,0.071002,0.470901,0.443777,Slow
324,2,flowers,5.911439,5.928106,0.007219,0.007134,0.401757,0.162951,0.425418,Fast
115,0,flowers,5.915241,5.931907,0.007097,0.00722,0.447779,0.096199,0.45125,Fast
263,1,flowers,5.918555,5.929666,0.005395,0.005455,0.071069,0.470806,0.443813,Slow
87,3,flowers,5.926979,5.960312,0.006643,0.006523,0.27291,0.296998,0.432472,Fast
325,2,flowers,5.928106,5.944772,0.007217,0.007151,0.399899,0.16534,0.424832,Fast
264,1,flowers,5.929666,5.940777,0.005394,0.005394,0.071785,0.469687,0.444226,Fast
116,0,flowers,5.931907,5.948574,0.007095,0.0065,0.447964,0.095329,0.451713,Fast
265,1,flowers,5.940777,5.951888,0.005394,0.005301,0.071779,0.469754,0.444203,Fast
326,2,flowers,5.944772,5.961439,0.007299,0.007297,0.429268,0.123059,0.438851,Fast
117,0,flowers,5.948574,5.965241,0.007095,0.006887,0.448113,0.095015,0.451853,Slow
266,1,flowers,5.951888,5.963,0.005394,0.005415,0.07143,0.470256,0.444016,Fast
88,3,flowers,5.960312,5.993645,0.006645,0.006415,0.271501,0.299537,0.431559,Fast
327,2,flowers,5.961439,5.978106,0.007216,0.007121,0.398787,0.166846,0.424364,Fast
267,1,flowers,5.963,5.974111,0.005392,0.005377,0.072077,0.469179,0.444414,Fast
118,0,flowers,5.965241,5.981907,0.007095,0.007238,0.448367,0.094651,0.451987,Slow
268,1,flowers,5.974111,5.985222,0.005393,0.005474,0.071554,0.46997,0.44412,Fast
328,2,flowers,5.978106,5.994772,0.007218,0.007285,0.399837,0.165582,0.424601,Fast
119,0,flowers,5.981907,5.998574,0.007096,0.007267,0.447657,0.095768,0.451551,Slow
269,1,flowers,5.985222,5.996333,0.005394,0.005479,0.070818,0.471141,0.443687,Fast
89,3,flowers,5.993645,6.026979,0.006659,0.006583,0.275092,0.295812,0.432001,Fast
329,2,flowers,5.994772,6.011439,0.007218,0.007152,0.399411,0.166187,0.424357,Fast
270,1,flowers,5.996333,6.007444,0.005394,0.005481,0.070645,0.471381,0.443597,Fast
120,0,flowers,5.998574,6.015241,0.007095,0.006865,0.448002,0.095281,0.45173,Slow
271,1,flowers,6.007444,6.018555,0.005392,0.005359,0.07123,0.470398,0.443958,Fast
330,2,flowers,6.011439,6.028106,0.007218,0.007233,0.399772,0.165691,0.424551,Fast
121,0,flowers,6.015241,6.031907,0.007095,0.006965,0.448938,0.093882,0.452261,Slow
272,1,flowers,6.018555,6.029666,0.005392,0.005509,0.071797,0.469537,0.444278,Fast
90,3,flowers,6.026979,6.060312,0.006664,0.006686,0.277798,0.292118,0.432944,Fast
331,2,flowers,6.028106,6.044772,0.007217,0.007177,0.398666,0.167266,0.423987,Fast
273,1,flowers,6.029666,6.040777,0.00539,0.005411,0.072083,0.469015,0.444469,Fast
122,0,flowers,6.031907,6.048574,0.007095,0.006926,0.448318,0.094763,0.451937,Slow
274,1,flowers,6.040777,6.051888,0.005391,0.005487,0.071705,0.469602,0.444251,Fast
332,2,flowers,6.044772,6.061439,0.007216,0.007211,0.396643,0.170077,0.423077,Fast
123,0,flowers,6.048574,6.065241,0.007094,0.007065,0.44926,0.093395,0.452446,Slow
275,1,flowers,6.051888,6.063,0.005392,0.005362,0.071452,0.470043,0.444089,Fast
91,3,flowers,6.060312,6.093645,0.006639,0.006482,0.258369,0.31687,0.426705,Fast
333,2,flowers,6.061439,6.078106,0.007218,0.007105,0.399255,0.166517,0.424157,Fast
276,1,flowers,6.063,6.074111,0.005392,0.005375,0.070787,0.471059,0.443712,Fast
124,0,flowers,6.065241,6.081907,0.007094,0.007086,0.449638,0.09281,0.452672,Slow
277,1,flowers,6.074111,6.085222,0.005392,0.005408,0.071294,0.470302,0.443994,Fast
334,2,flowers,6.078106,6.094772,0.007309,0.007486,0.433271,0.117904,0.44004,Fast
125,0,flowers,6.081907,6.098574,0.007094,0.007282,0.449852,0.092528,0.452771,Slow
278,1,flowers,6.085222,6.096333,0.005392,0.005401,0.071529,0.469915,0.444137,Fast
92,3,flowers,6.093645,6.126979,0.006668,0.00667,0.277777,0.292866,0.432443,Fast
335,2,flowers,6.094772,6.111439,0.007311,0.007139,0.432826,0.118541,0.439793,Fast
279,1,flowers,6.096333,6.107444,0.005392,0.005466,0.071879,0.469406,0.444327,Fast
126,0,flowers,6.098574,6.115241,0.007094,0.006948,0.449767,0.092595,0.452759,Slow
280,1,flowers,6.107444,6.118555,0.00539,0.005376,0.072085,0.46901,0.444471,Fast
336,2,flowers,6.111439,6.128106,0.00722,0.007144,0.400377,0.165054,0.424511,Fast
127,0,flowers,6.115241,6.131907,0.007093,0.007198,0.45059,0.091318,0.453254,Slow
281,1,flowers,6.118555,6.129666,0.005391,0.00546,0.072209,0.468864,0.444527,Fast
93,3,flowers,6.126979,6.160312,0.006653,0.006868,0.272729,0.298769,0.431362,Fast
337,2,flowers,6.128106,6.144772,0.007311,0.007738,0.433162,0.118093,0.439923,Fast
282,1,flowers,6.129666,6.140777,0.00539,0.005433,0.072297,0.468667,0.444598,Fast
128,0,flowers,6.131907,6.148574,0.007093,0.007235,0.450568,0.091377,0.453226,Slow
283,1,flowers,6.140777,6.151888,0.005272,0.00526,0.123356,0.385632,0.474302,Fast
338,2,flowers,6.144772,6.161439,0.007314,0.007414,0.43495,0.115738,0.440552,Fast
129,0,flowers,6.148574,6.165241,0.007092,0.007148,0.451072,0.090542,0.453562,Slow
284,1,flowers,6.151888,6.163,0.005389,0.005428,0.072408,0.468455,0.444675,Fast
94,3,flowers,6.160312,6.193645,0.006654,0.006774,0.274742,0.295583,0.432363,Fast
339,2,flowers,6.161439,6.178106,0.007317,0.007493,0.436404,0.113826,0.441076,Fast
285,1,flowers,6.163,6.174111,0.005389,0.005361,0.071877,0.469251,0.444377,Fast
130,0,flowers,6.165241,6.181907,0.007092,0.00702,0.451829,0.089396,0.453999,Slow
286,1,flowers,6.174111,6.185222,0.005391,0.00553,0.071427,0.470019,0.444095,Fast
340,2,flowers,6.178106,6.194772,0.00732,0.007405,0.437067,0.112983,0.44127,Fast
131,0,flowers,6.181907,6.198574,0.007091,0.007141,0.452365,0.088577,0.454315,Slow
287,1,flowers,6.185222,6.196333,0.005389,0.005232,0.072282,0.468655,0.444601,Fast
95,3,flowers,6.193645,6.226979,0.006644,0.006846,0.273158,0.29671,0.432524,Fast
341,2,flowers,6.194772,6.211439,0.007319,0.007235,0.436458,0.113771,0.441091,Fast
288,1,flowers,6.196333,6.207444,0.005391,0.005431,0.071859,0.469393,0.44433,Fast
132,0,flowers,6.198574,6.215241,0.007092,0.0073,0.452123,0.089034,0.454119,Slow
289,1,flowers,6.207444,6.218555,0.005392,0.005287,0.071821,0.469501,0.444292,Fast
342,2,flowers,6.211439,6.228106,0.007317,0.007077,0.435217,0.115417,0.440614,Fast
133,0,flowers,6.215241,6.231907,0.007092,0.007325,0.451759,0.089533,0.45394,Slow
290,1,flowers,6.218555,6.229666,0.005391,0.005377,0.072591,0.468296,0.444739,Fast
96,3,flowers,6.226979,6.260312,0.006646,0.006693,0.273405,0.296525,0.432505,Slow
343,2,flowers,6.228106,6.244772,0.007319,0.007263,0.434805,0.115998,0.440414,Fast
291,1,flowers,6.229666,6.240777,0.005389,0.005384,0.072786,0.46793,0.444873,Fast
134,0,flowers,6.231907,6.248574,0.007091,0.007595,0.452242,0.088814,0.454212,Slow
292,1,flowers,6.240777,6.251888,0.005272,0.005358,0.123301,0.38572,0.474269,Fast
344,2,flowers,6.244772,6.261439,0.007322,0.007138,0.437047,0.113029,0.441238,Fast
135,0,flowers,6.248574,6.265241,0.007092,0.006816,0.451336,0.09017,0.453697,Slow
293,1,flowers,6.251888,6.263,0.005388,0.005347,0.072865,0.46774,0.44494,Fast
97,3,flowers,6.260312,6.293645,0.006645,0.006787,0.273048,0.297063,0.432346,Slow
345,2,flowers,6.261439,6.278106,0.007321,0.007148,0.435502,0.115103,0.440618,Fast
294,1,flowers,6.263,6.274111,0.005272,0.005346,0.123233,0.385773,0.474246,Fast
136,0,flowers,6.265241,6.281907,0.007092,0.00697,0.45122,0.090242,0.453694,Slow
295,1,flowers,6.274111,6.285222,0.005271,0.005204,0.123428,0.385392,0.474404,Fast
346,2,flowers,6.278106,6.294772,0.007319,0.007021,0.433465,0.117817,0.439843,Fast
137,0,flowers,6.281907,6.298574,0.007092,0.006642,0.451216,0.090335,0.453638,Slow
296,1,flowers,6.285222,6.296333,0.00527,0.005347,0.123397,0.38533,0.474433,Fast
98,3,flowers,6.293645,6.326979,0.006645,0.006558,0.272891,0.297299,0.432276,Slow
347,2,flowers,6.294772,6.311439,0.007321,0.007343,0.435605,0.114972,0.440649,Fast
297,1,flowers,6.296333,6.307444,0.005269,0.005242,0.12362,0.384898,0.474617,Fast
138,0,flowers,6.298574,6.315241,0.007093,0.007353,0.451064,0.090638,0.453506,Slow
298,1,flowers,6.307444,6.318555,0.005269,0.005273,0.12363,0.384785,0.474671,Fast
348,2,flowers,6.311439,6.328106,0.007322,0.007619,0.43615,0.114251,0.440851,Slow
139,0,flowers,6.315241,6.331907,0.007092,0.006999,0.45178,0.089619,0.453881,Slow
299,1,flowers,6.318555,6.329666,0.00527,0.005251,0.123587,0.384972,0.47459,Fast
99,3,flowers,6.326979,6.360312,0.006645,0.006566,0.273109,0.296881,0.432434,Slow
