Frame_ID,User_ID,Model,R,D,Pred_Cost,Real_Cost,Param_a,Param_b,Param_c,Mode
59,3,bicycle,4.993645,5.026979,0.007872,0.008004,0.690781,-0.17418,0.457833,Slow
269,2,bicycle,4.994772,5.011439,0.006689,0.00674,0.888708,-0.523097,0.612535,Slow
180,1,bicycle,4.996333,5.007444,0.006057,0.006041,-0.147218,0.832835,0.269849,Slow
60,0,bicycle,4.998574,5.015241,0.007498,0.007411,0.761938,-0.302362,0.506104,Slow
181,1,bicycle,5.007444,5.018555,0.006056,0.006116,-0.147054,0.832574,0.269955,Slow
270,2,bicycle,5.011439,5.028106,0.006688,0.006605,0.887759,-0.521655,0.611998,Slow
61,0,bicycle,5.015241,5.031907,0.007495,0.007417,0.763502,-0.304971,0.507049,Fast
182,1,bicycle,5.018555,5.029666,0.006056,0.006089,-0.146935,0.832375,0.270043,Slow
60,3,bicycle,5.026979,5.060312,0.007872,0.007902,0.690446,-0.173797,0.457776,Slow
271,2,bicycle,5.028106,5.044772,0.006689,0.006591,0.887257,-0.520894,0.61171,Slow
183,1,bicycle,5.029666,5.040777,0.006056,0.006092,-0.147116,0.832693,0.269894,Slow
62,0,bicycle,5.031907,5.048574,0.007374,0.007449,0.741354,-0.278541,0.500794,Fast
184,1,bicycle,5.040777,5.051888,0.006056,0.006069,-0.147008,0.832504,0.269983,Slow
272,2,bicycle,5.044772,5.061439,0.006688,0.006699,0.88837,-0.522592,0.61237,Slow
63,0,bicycle,5.048574,5.065241,0.007374,0.007239,0.741034,-0.278075,0.50065,Fast
185,1,bicycle,5.051888,5.063,0.006056,0.005993,-0.147152,0.832736,0.269885,Slow
61,3,bicycle,5.060312,5.093645,0.007871,0.007839,0.690031,-0.173267,0.457647,Slow
273,2,bicycle,5.061439,5.078106,0.006688,0.006704,0.887716,-0.521593,0.611991,Slow
186,1,bicycle,5.063,5.074111,0.006057,0.005985,-0.147157,0.832753,0.269873,Slow
64,0,bicycle,5.065241,5.081907,0.007371,0.007391,0.741621,-0.27916,0.501074,Fast
187,1,bicycle,5.074111,5.085222,0.006057,0.00605,-0.147294,0.833008,0.269746,Slow
274,2,bicycle,5.078106,5.094772,0.006687,0.006678,0.887656,-0.521497,0.611947,Slow
65,0,bicycle,5.081907,5.098574,0.007369,0.007364,0.743147,-0.281726,0.501999,Fast
188,1,bicycle,5.085222,5.096333,0.006056,0.006067,-0.147168,0.832819,0.269816,Slow
62,3,bicycle,5.093645,5.126979,0.007871,0.007958,0.690759,-0.174275,0.457964,Slow
275,2,bicycle,5.094772,5.111439,0.006688,0.006612,0.886395,-0.519577,0.611215,Slow
189,1,bicycle,5.096333,5.107444,0.006057,0.006009,-0.147201,0.832898,0.269767,Slow
66,0,bicycle,5.098574,5.115241,0.007494,0.007453,0.767354,-0.311188,0.509216,Fast
190,1,bicycle,5.107444,5.118555,0.006057,0.006086,-0.147187,0.832893,0.269758,Slow
276,2,bicycle,5.111439,5.128106,0.006687,0.006728,0.887574,-0.521375,0.611912,Slow
67,0,bicycle,5.115241,5.131907,0.007496,0.007485,0.765957,-0.308848,0.508375,Fast
191,1,bicycle,5.118555,5.129666,0.006057,0.006202,-0.147246,0.833005,0.269701,Slow
63,3,bicycle,5.126979,5.160312,0.007872,0.007808,0.691182,-0.174792,0.45807,Slow
277,2,bicycle,5.128106,5.144772,0.006688,0.006698,0.887387,-0.521092,0.611795,Slow
192,1,bicycle,5.129666,5.140777,0.006056,0.005934,-0.147118,0.832764,0.269822,Slow
68,0,bicycle,5.131907,5.148574,0.007498,0.00745,0.767797,-0.311747,0.509353,Fast
193,1,bicycle,5.140777,5.151888,0.006056,0.006097,-0.146939,0.832476,0.269942,Slow
278,2,bicycle,5.144772,5.161439,0.006687,0.006714,0.886951,-0.520433,0.611566,Slow
69,0,bicycle,5.148574,5.165241,0.007503,0.007591,0.76822,-0.312305,0.509489,Fast
194,1,bicycle,5.151888,5.163,0.006056,0.006051,-0.14675,0.832165,0.270075,Slow
64,3,bicycle,5.160312,5.193645,0.007872,0.007898,0.69077,-0.174197,0.457863,Slow
279,2,bicycle,5.161439,5.178106,0.006688,0.006743,0.887224,-0.520842,0.6117,Slow
195,1,bicycle,5.163,5.174111,0.006056,0.006088,-0.1469,0.832431,0.269949,Slow
70,0,bicycle,5.165241,5.181907,0.007502,0.007604,0.766646,-0.309761,0.508617,Fast
196,1,bicycle,5.174111,5.185222,0.006056,0.006026,-0.146837,0.832324,0.269998,Slow
280,2,bicycle,5.178106,5.194772,0.006687,0.006661,0.888492,-0.522775,0.612445,Slow
71,0,bicycle,5.181907,5.198574,0.007503,0.007464,0.765128,-0.307281,0.507738,Fast
197,1,bicycle,5.185222,5.196333,0.006056,0.006046,-0.146883,0.832375,0.269991,Slow
65,3,bicycle,5.193645,5.226979,0.007872,0.007861,0.690469,-0.173781,0.457735,Slow
281,2,bicycle,5.194772,5.211439,0.006686,0.00664,0.888095,-0.522176,0.612238,Slow
198,1,bicycle,5.196333,5.207444,0.006056,0.006065,-0.146992,0.832572,0.269896,Slow
72,0,bicycle,5.198574,5.215241,0.007505,0.007521,0.763919,-0.305259,0.507008,Fast
199,1,bicycle,5.207444,5.218555,0.006056,0.006035,-0.147095,0.832736,0.269829,Slow
282,2,bicycle,5.211439,5.228106,0.006686,0.006789,0.888302,-0.522498,0.612383,Slow
73,0,bicycle,5.215241,5.231907,0.007507,0.007432,0.762867,-0.303536,0.506388,Fast
200,1,bicycle,5.218555,5.229666,0.006056,0.00595,-0.146947,0.832501,0.269924,Slow
66,3,bicycle,5.226979,5.260312,0.007872,0.007913,0.689922,-0.172995,0.457465,Slow
283,2,bicycle,5.228106,5.244772,0.006686,0.006615,0.888825,-0.5233,0.612696,Slow
201,1,bicycle,5.229666,5.240777,0.006056,0.00604,-0.146906,0.832416,0.269972,Slow
74,0,bicycle,5.231907,5.248574,0.007507,0.007568,0.76434,-0.305882,0.507202,Fast
202,1,bicycle,5.240777,5.251888,0.006056,0.005957,-0.14686,0.832344,0.27,Slow
284,2,bicycle,5.244772,5.261439,0.006686,0.006642,0.890003,-0.525089,0.613363,Slow
75,0,bicycle,5.248574,5.265241,0.007576,0.00764,0.786329,-0.334443,0.517063,Fast
203,1,bicycle,5.251888,5.263,0.006056,0.006102,-0.147059,0.832678,0.269853,Slow
67,3,bicycle,5.260312,5.293645,0.007872,0.007868,0.690126,-0.173233,0.457505,Slow
285,2,bicycle,5.261439,5.278106,0.006687,0.006803,0.88913,-0.523754,0.612837,Slow
204,1,bicycle,5.263,5.274111,0.006056,0.005926,-0.14715,0.832802,0.269815,Slow
76,0,bicycle,5.265241,5.281907,0.007576,0.007558,0.783852,-0.330686,0.515739,Fast
205,1,bicycle,5.274111,5.285222,0.006056,0.006128,-0.147038,0.832616,0.269896,Slow
286,2,bicycle,5.278106,5.294772,0.006687,0.006635,0.888447,-0.52272,0.612454,Slow
77,0,bicycle,5.281907,5.298574,0.007576,0.007577,0.786219,-0.334254,0.517002,Fast
206,1,bicycle,5.285222,5.296333,0.006056,0.006086,-0.147107,0.832702,0.269876,Slow
68,3,bicycle,5.293645,5.326979,0.007872,0.007778,0.690832,-0.174134,0.457728,Slow
287,2,bicycle,5.294772,5.311439,0.006687,0.006678,0.888739,-0.523158,0.612598,Slow
207,1,bicycle,5.296333,5.307444,0.006056,0.006087,-0.146946,0.83245,0.269976,Slow
78,0,bicycle,5.298574,5.315241,0.007509,0.007503,0.762766,-0.303309,0.506288,Fast
208,1,bicycle,5.307444,5.318555,0.006056,0.005905,-0.147099,0.8327,0.26987,Slow
288,2,bicycle,5.311439,5.328106,0.006688,0.006649,0.88859,-0.522923,0.612489,Slow
79,0,bicycle,5.315241,5.331907,0.007508,0.007416,0.762549,-0.303042,0.506214,Fast
209,1,bicycle,5.318555,5.329666,0.006056,0.006033,-0.147092,0.832666,0.269898,Slow
69,3,bicycle,5.326979,5.360312,0.007872,0.007877,0.690491,-0.173742,0.457668,Slow
289,2,bicycle,5.328106,5.344772,0.006688,0.00652,0.889155,-0.52378,0.612805,Slow
210,1,bicycle,5.329666,5.340777,0.006056,0.006137,-0.146981,0.832474,0.269986,Slow
80,0,bicycle,5.331907,5.348574,0.007508,0.007596,0.76389,-0.30517,0.506952,Fast
211,1,bicycle,5.340777,5.351888,0.006056,0.00602,-0.147125,0.832692,0.269904,Slow
290,2,bicycle,5.344772,5.361439,0.006688,0.006677,0.887738,-0.521621,0.611981,Slow
81,0,bicycle,5.348574,5.365241,0.007576,0.007529,0.784059,-0.330986,0.515849,Fast
212,1,bicycle,5.351888,5.363,0.006056,0.005981,-0.146967,0.832406,0.270043,Slow
70,3,bicycle,5.360312,5.393645,0.007872,0.00794,0.689839,-0.172824,0.457369,Slow
291,2,bicycle,5.361439,5.378106,0.006688,0.006593,0.888468,-0.522738,0.612414,Slow
213,1,bicycle,5.363,5.374111,0.006056,0.006012,-0.146914,0.832322,0.270077,Slow
82,0,bicycle,5.365241,5.381907,0.007575,0.007529,0.784688,-0.331915,0.516183,Fast
214,1,bicycle,5.374111,5.385222,0.006056,0.006051,-0.1468,0.832106,0.270187,Slow
292,2,bicycle,5.378106,5.394772,0.006689,0.006713,0.888633,-0.522983,0.612486,Slow
83,0,bicycle,5.381907,5.398574,0.007576,0.007567,0.787417,-0.336077,0.517644,Fast
215,1,bicycle,5.385222,5.396333,0.006056,0.005997,-0.14695,0.832368,0.270066,Slow
71,3,bicycle,5.393645,5.426979,0.007872,0.00787,0.690189,-0.173268,0.457476,Slow
293,2,bicycle,5.394772,5.411439,0.006689,0.006793,0.887143,-0.520712,0.611619,Slow
216,1,bicycle,5.396333,5.407444,0.006056,0.006143,-0.146989,0.832407,0.270064,Slow
84,0,bicycle,5.398574,5.415241,0.007573,0.007633,0.784146,-0.330975,0.515885,Fast
217,1,bicycle,5.407444,5.418555,0.006056,0.006052,-0.146837,0.832129,0.2702,Slow
294,2,bicycle,5.411439,5.428106,0.006689,0.00648,0.888719,-0.523115,0.612538,Slow
85,0,bicycle,5.415241,5.431907,0.007574,0.007538,0.787649,-0.336327,0.517761,Fast
218,1,bicycle,5.418555,5.429666,0.006056,0.006017,-0.146848,0.832146,0.270193,Slow
72,3,bicycle,5.426979,5.460312,0.007872,0.007923,0.690895,-0.174245,0.457784,Slow
295,2,bicycle,5.428106,5.444772,0.006689,0.006651,0.888043,-0.522087,0.612144,Slow
219,1,bicycle,5.429666,5.440777,0.006056,0.005965,-0.147037,0.832452,0.270065,Slow
86,0,bicycle,5.431907,5.448574,0.007577,0.007458,0.789902,-0.339882,0.518975,Fast
220,1,bicycle,5.440777,5.451888,0.006056,0.00609,-0.147109,0.832603,0.269981,Slow
296,2,bicycle,5.444772,5.461439,0.006689,0.006731,0.888785,-0.523217,0.612582,Slow
87,0,bicycle,5.448574,5.465241,0.007579,0.007524,0.790871,-0.341408,0.519496,Fast
221,1,bicycle,5.451888,5.463,0.006056,0.006089,-0.146943,0.832313,0.270115,Slow
73,3,bicycle,5.460312,5.493645,0.007872,0.007804,0.691479,-0.175076,0.458063,Slow
297,2,bicycle,5.461439,5.478106,0.006688,0.006482,0.889293,-0.523992,0.612888,Slow
222,1,bicycle,5.463,5.474111,0.006056,0.006001,-0.146774,0.832045,0.270224,Slow
88,0,bicycle,5.465241,5.481907,0.007579,0.007605,0.792446,-0.343778,0.520338,Fast
223,1,bicycle,5.474111,5.485222,0.006056,0.0059,-0.146636,0.831808,0.270332,Slow
298,2,bicycle,5.478106,5.494772,0.006688,0.006814,0.888301,-0.522483,0.612317,Slow
89,0,bicycle,5.481907,5.498574,0.007576,0.007709,0.789538,-0.339228,0.518774,Fast
224,1,bicycle,5.485222,5.496333,0.006056,0.006085,-0.146478,0.831542,0.27045,Slow
74,3,bicycle,5.493645,5.526979,0.007872,0.00787,0.691202,-0.174764,0.458024,Slow
299,2,bicycle,5.494772,5.511439,0.006688,0.006724,0.887324,-0.520999,0.611761,Slow
225,1,bicycle,5.496333,5.507444,0.006056,0.006043,-0.14646,0.831532,0.270442,Slow
90,0,bicycle,5.498574,5.515241,0.007575,0.007498,0.788608,-0.337779,0.518275,Fast
226,1,bicycle,5.507444,5.518555,0.006056,0.006079,-0.146572,0.831744,0.270334,Slow
300,2,bicycle,5.511439,5.528106,0.006689,0.00679,0.886869,-0.520298,0.611477,Slow
91,0,bicycle,5.515241,5.531907,0.007573,0.007494,0.785757,-0.333394,0.516745,Fast
227,1,bicycle,5.518555,5.529666,0.006056,0.006193,-0.146722,0.831989,0.27023,Slow
75,3,bicycle,5.526979,5.560312,0.007872,0.007832,0.691338,-0.174899,0.458023,Slow
301,2,bicycle,5.528106,5.544772,0.006688,0.006635,0.887154,-0.520738,0.611665,Slow
228,1,bicycle,5.529666,5.540777,0.006056,0.006054,-0.146774,0.832056,0.270213,Slow
92,0,bicycle,5.531907,5.548574,0.007502,0.007416,0.765097,-0.307169,0.507704,Fast
229,1,bicycle,5.540777,5.551888,0.006056,0.00602,-0.146817,0.832097,0.270213,Slow
302,2,bicycle,5.544772,5.561439,0.006688,0.006646,0.888649,-0.523013,0.612526,Slow
93,0,bicycle,5.548574,5.565241,0.007498,0.007406,0.76517,-0.307351,0.507807,Fast
230,1,bicycle,5.551888,5.563,0.006056,0.005976,-0.146955,0.832337,0.270102,Slow
76,3,bicycle,5.560312,5.593645,0.007872,0.00792,0.69088,-0.174347,0.457914,Slow
303,2,bicycle,5.561439,5.578106,0.006687,0.006672,0.888982,-0.523528,0.612742,Slow
231,1,bicycle,5.563,5.574111,0.006056,0.006034,-0.146813,0.832083,0.270223,Slow
94,0,bicycle,5.565241,5.581907,0.007499,0.007567,0.766166,-0.309002,0.50838,Fast
232,1,bicycle,5.574111,5.585222,0.006056,0.006068,-0.147019,0.832428,0.270072,Slow
304,2,bicycle,5.578106,5.594772,0.006687,0.006888,0.888735,-0.523159,0.612619,Slow
95,0,bicycle,5.581907,5.598574,0.007502,0.007586,0.765105,-0.307237,0.507738,Fast
233,1,bicycle,5.585222,5.596333,0.006056,0.00606,-0.14692,0.832274,0.270133,Slow
77,3,bicycle,5.593645,5.626979,0.007872,0.007874,0.690531,-0.17394,0.457848,Slow
305,2,bicycle,5.594772,5.611439,0.006688,0.006811,0.888078,-0.522157,0.612225,Slow
234,1,bicycle,5.596333,5.607444,0.006056,0.006177,-0.146947,0.832348,0.270083,Slow
96,0,bicycle,5.598574,5.615241,0.007503,0.007513,0.766946,-0.310157,0.508732,Fast
235,1,bicycle,5.607444,5.618555,0.006056,0.006091,-0.146817,0.832104,0.270205,Slow
306,2,bicycle,5.611439,5.628106,0.006688,0.006701,0.893752,-0.530804,0.615513,Fast
97,0,bicycle,5.615241,5.631907,0.007504,0.007477,0.767901,-0.311732,0.509276,Fast
236,1,bicycle,5.618555,5.629666,0.006056,0.006047,-0.146977,0.832352,0.270109,Slow
78,3,bicycle,5.626979,5.660312,0.007872,0.007917,0.691021,-0.174546,0.45798,Slow
307,2,bicycle,5.628106,5.644772,0.006691,0.006715,0.890714,-0.526154,0.613671,Fast
237,1,bicycle,5.629666,5.640777,0.006056,0.006007,-0.146843,0.832127,0.270208,Slow
98,0,bicycle,5.631907,5.648574,0.007503,0.007605,0.768479,-0.312638,0.509592,Fast
238,1,bicycle,5.640777,5.651888,0.006056,0.006075,-0.146697,0.83186,0.270339,Slow
308,2,bicycle,5.644772,5.661439,0.006689,0.006749,0.891698,-0.527652,0.614266,Fast
99,0,bicycle,5.648574,5.665241,0.007502,0.007512,0.768848,-0.313319,0.509854,Fast
239,1,bicycle,5.651888,5.663,0.006056,0.005993,-0.146697,0.831876,0.270323,Slow
79,3,bicycle,5.660312,5.693645,0.007872,0.007943,0.691085,-0.174624,0.457993,Slow
309,2,bicycle,5.661439,5.678106,0.006686,0.006911,0.891003,-0.526601,0.613924,Fast
240,1,bicycle,5.663,5.674111,0.006056,0.006069,-0.146748,0.831993,0.270252,Slow
100,0,bicycle,5.665241,5.681907,0.007501,0.007563,0.767356,-0.310876,0.509004,Fast
241,1,bicycle,5.674111,5.685222,0.006056,0.00609,-0.146885,0.832213,0.270161,Slow
310,2,bicycle,5.678106,5.694772,0.006688,0.006725,0.891987,-0.528094,0.614439,Fast
101,0,bicycle,5.681907,5.698574,0.007499,0.00747,0.76604,-0.308833,0.508323,Fast
242,1,bicycle,5.685222,5.696333,0.006056,0.006041,-0.146809,0.832115,0.270186,Slow
80,3,bicycle,5.693645,5.726979,0.007872,0.007917,0.691192,-0.174819,0.458092,Slow
311,2,bicycle,5.694772,5.711439,0.00669,0.006695,0.888802,-0.523221,0.612526,Fast
243,1,bicycle,5.696333,5.707444,0.006056,0.006012,-0.146725,0.831971,0.270252,Slow
102,0,bicycle,5.698574,5.715241,0.0075,0.007503,0.767129,-0.310618,0.508937,Fast
244,1,bicycle,5.707444,5.718555,0.006056,0.005903,-0.146775,0.832069,0.270201,Slow
312,2,bicycle,5.711439,5.728106,0.00669,0.006658,0.884011,-0.515928,0.609766,Fast
103,0,bicycle,5.715241,5.731907,0.007478,0.007402,0.790678,-0.351174,0.525337,Fast
245,1,bicycle,5.718555,5.729666,0.006056,0.006136,-0.146867,0.832214,0.270142,Slow
81,3,bicycle,5.726979,5.760312,0.007869,0.007887,0.686701,-0.169076,0.456657,Fast
313,2,bicycle,5.728106,5.744772,0.006654,0.006668,0.696116,-0.238392,0.507525,Fast
246,1,bicycle,5.729666,5.740777,0.006056,0.006084,-0.146884,0.832213,0.270159,Slow
104,0,bicycle,5.731907,5.748574,0.007497,0.007532,0.76872,-0.31328,0.509905,Fast
247,1,bicycle,5.740777,5.751888,0.006056,0.006086,-0.146677,0.831869,0.27031,Slow
314,2,bicycle,5.744772,5.761439,0.006658,0.006622,0.695014,-0.236589,0.506722,Fast
105,0,bicycle,5.748574,5.765241,0.007501,0.007511,0.768142,-0.312268,0.50951,Fast
248,1,bicycle,5.751888,5.763,0.006056,0.005947,-0.146683,0.831903,0.270279,Slow
82,3,bicycle,5.760312,5.793645,0.007866,0.007803,0.686377,-0.169424,0.457419,Fast
315,2,bicycle,5.761439,5.778106,0.006661,0.006691,0.693904,-0.234782,0.505921,Fast
249,1,bicycle,5.763,5.774111,0.006056,0.006152,-0.146525,0.831624,0.270411,Slow
106,0,bicycle,5.765241,5.781907,0.007477,0.007422,0.789887,-0.349928,0.524875,Fast
250,1,bicycle,5.774111,5.785222,0.006056,0.006023,-0.146339,0.831297,0.270564,Slow
316,2,bicycle,5.778106,5.794772,0.006694,0.006561,0.878082,-0.506885,0.606256,Fast
107,0,bicycle,5.781907,5.798574,0.007476,0.007421,0.790169,-0.350424,0.525077,Fast
251,1,bicycle,5.785222,5.796333,0.006056,0.006036,-0.146376,0.83139,0.270505,Slow
83,3,bicycle,5.793645,5.826979,0.007904,0.007904,0.727284,-0.227739,0.478292,Fast
317,2,bicycle,5.794772,5.811439,0.006692,0.006668,0.877843,-0.506551,0.606207,Fast
252,1,bicycle,5.796333,5.807444,0.006056,0.005981,-0.146241,0.831145,0.270624,Slow
108,0,bicycle,5.798574,5.815241,0.007474,0.007573,0.789793,-0.349871,0.524883,Fast
253,1,bicycle,5.807444,5.818555,0.006056,0.005931,-0.146349,0.8313,0.270571,Slow
318,2,bicycle,5.811439,5.828106,0.006689,0.006757,0.881436,-0.512054,0.608393,Fast
109,0,bicycle,5.815241,5.831907,0.007476,0.007598,0.790407,-0.350804,0.525222,Fast
254,1,bicycle,5.818555,5.829666,0.006056,0.006137,-0.146539,0.831629,0.27042,Slow
84,3,bicycle,5.826979,5.860312,0.007905,0.007856,0.727123,-0.227107,0.477763,Fast
319,2,bicycle,5.828106,5.844772,0.006689,0.006723,0.881956,-0.512828,0.608656,Fast
255,1,bicycle,5.829666,5.840777,0.006056,0.006146,-0.146725,0.831947,0.270277,Slow
110,0,bicycle,5.831907,5.848574,0.007472,0.007459,0.791225,-0.35222,0.525794,Fast
256,1,bicycle,5.840777,5.851888,0.006056,0.006044,-0.146544,0.831626,0.270429,Slow
320,2,bicycle,5.844772,5.861439,0.006653,0.006626,0.696041,-0.238346,0.507535,Fast
111,0,bicycle,5.848574,5.865241,0.007471,0.007475,0.792616,-0.354485,0.52668,Fast
257,1,bicycle,5.851888,5.863,0.006056,0.006008,-0.146385,0.83138,0.270524,Slow
85,3,bicycle,5.860312,5.893645,0.007868,0.007846,0.692514,-0.177599,0.459731,Fast
321,2,bicycle,5.861439,5.878106,0.006652,0.006639,0.696212,-0.238756,0.507778,Fast
258,1,bicycle,5.863,5.874111,0.006056,0.00603,-0.146503,0.831552,0.270465,Slow
112,0,bicycle,5.865241,5.881907,0.00747,0.007495,0.793227,-0.355486,0.527078,Fast
259,1,bicycle,5.874111,5.885222,0.006056,0.006032,-0.146656,0.831815,0.270344,Slow
322,2,bicycle,5.878106,5.894772,0.00665,0.006712,0.697719,-0.241014,0.508701,Fast
113,0,bicycle,5.881907,5.898574,0.007473,0.007482,0.792571,-0.35437,0.526621,Fast
260,1,bicycle,5.885222,5.896333,0.006056,0.005972,-0.146661,0.831858,0.270305,Slow
86,3,bicycle,5.893645,5.926979,0.007869,0.007845,0.688675,-0.172096,0.457862,Fast
323,2,bicycle,5.894772,5.911439,0.006649,0.006577,0.69889,-0.24257,0.509239,Fast
261,1,bicycle,5.896333,5.907444,0.006056,0.006036,-0.146828,0.832122,0.270198,Slow
114,0,bicycle,5.898574,5.915241,0.007472,0.007368,0.791175,-0.35214,0.525763,Fast
262,1,bicycle,5.907444,5.918555,0.006056,0.006067,-0.146628,0.831796,0.270337,Slow
324,2,bicycle,5.911439,5.928106,0.006683,0.006571,0.886087,-0.519143,0.611175,Fast
115,0,bicycle,5.915241,5.931907,0.007469,0.007495,0.790802,-0.351618,0.525578,Fast
263,1,bicycle,5.918555,5.929666,0.006056,0.006127,-0.146777,0.83207,0.270202,Slow
87,3,bicycle,5.926979,5.960312,0.007868,0.007805,0.69112,-0.17586,0.459343,Fast
325,2,bicycle,5.928106,5.944772,0.006686,0.006599,0.883273,-0.514861,0.609525,Fast
264,1,bicycle,5.929666,5.940777,0.006057,0.006058,-0.147887,0.833949,0.269364,Fast
116,0,bicycle,5.931907,5.948574,0.007473,0.007345,0.789759,-0.349827,0.524869,Fast
265,1,bicycle,5.940777,5.951888,0.006057,0.005947,-0.148178,0.834585,0.268995,Fast
326,2,bicycle,5.944772,5.961439,0.006652,0.006652,0.69814,-0.2413,0.508659,Fast
117,0,bicycle,5.948574,5.965241,0.007474,0.007429,0.789626,-0.349594,0.524776,Slow
266,1,bicycle,5.951888,5.963,0.006057,0.006081,-0.147412,0.833179,0.269686,Fast
88,3,bicycle,5.960312,5.993645,0.007868,0.007743,0.686661,-0.169341,0.457014,Fast
327,2,bicycle,5.961439,5.978106,0.006687,0.006561,0.88316,-0.514677,0.609418,Fast
267,1,bicycle,5.963,5.974111,0.006057,0.00604,-0.148059,0.834107,0.269372,Fast
118,0,bicycle,5.965241,5.981907,0.007474,0.007505,0.78971,-0.349729,0.524827,Slow
268,1,bicycle,5.974111,5.985222,0.006057,0.006152,-0.147099,0.832411,0.270169,Fast
328,2,bicycle,5.978106,5.994772,0.006685,0.006774,0.88783,-0.521788,0.612133,Fast
119,0,bicycle,5.981907,5.998574,0.007473,0.00751,0.789657,-0.349662,0.524806,Slow
269,1,bicycle,5.985222,5.996333,0.006056,0.006155,-0.146065,0.830713,0.270897,Fast
89,3,bicycle,5.993645,6.026979,0.007871,0.007828,0.691319,-0.175066,0.458216,Fast
329,2,bicycle,5.994772,6.011439,0.006685,0.006599,0.887622,-0.521451,0.611967,Fast
270,1,bicycle,5.996333,6.007444,0.006055,0.006157,-0.14563,0.8299,0.271305,Fast
120,0,bicycle,5.998574,6.015241,0.007473,0.007423,0.789782,-0.349866,0.524884,Slow
271,1,bicycle,6.007444,6.018555,0.006056,0.006016,-0.146136,0.830571,0.271115,Fast
330,2,bicycle,6.011439,6.028106,0.006685,0.006706,0.888611,-0.522978,0.612584,Fast
121,0,bicycle,6.015241,6.031907,0.007474,0.007445,0.789984,-0.35018,0.525001,Slow
272,1,bicycle,6.018555,6.029666,0.006057,0.006196,-0.147179,0.832409,0.270253,Fast
90,3,bicycle,6.026979,6.060312,0.007872,0.007885,0.696945,-0.182827,0.460635,Fast
331,2,bicycle,6.028106,6.044772,0.006686,0.006632,0.890739,-0.5262,0.613762,Fast
273,1,bicycle,6.029666,6.040777,0.006057,0.006081,-0.147198,0.832246,0.270442,Fast
122,0,bicycle,6.031907,6.048574,0.007474,0.007437,0.789768,-0.349831,0.524868,Slow
274,1,bicycle,6.040777,6.051888,0.006056,0.00617,-0.146572,0.83117,0.270931,Fast
332,2,bicycle,6.044772,6.061439,0.006688,0.006682,0.893875,-0.530962,0.61552,Fast
123,0,bicycle,6.048574,6.065241,0.007474,0.007467,0.790047,-0.350277,0.525037,Slow
275,1,bicycle,6.051888,6.063,0.006056,0.006021,-0.146444,0.831075,0.270901,Fast
91,3,bicycle,6.060312,6.093645,0.007907,0.007783,0.729199,-0.22944,0.47805,Fast
333,2,bicycle,6.061439,6.078106,0.006685,0.006534,0.891776,-0.527775,0.614364,Fast
276,1,bicycle,6.063,6.074111,0.006055,0.006034,-0.145247,0.828978,0.271879,Fast
124,0,bicycle,6.065241,6.081907,0.007474,0.007472,0.790094,-0.350345,0.525061,Slow
277,1,bicycle,6.074111,6.085222,0.006056,0.006075,-0.146263,0.830798,0.271007,Fast
334,2,bicycle,6.078106,6.094772,0.006647,0.006706,0.697174,-0.240331,0.508465,Fast
125,0,bicycle,6.081907,6.098574,0.007474,0.007515,0.790205,-0.350528,0.525132,Slow
278,1,bicycle,6.085222,6.096333,0.006056,0.006067,-0.146521,0.831185,0.270864,Fast
92,3,bicycle,6.093645,6.126979,0.007873,0.007874,0.695132,-0.179897,0.459372,Fast
335,2,bicycle,6.094772,6.111439,0.006647,0.00659,0.696183,-0.239015,0.508005,Fast
279,1,bicycle,6.096333,6.107444,0.006057,0.006144,-0.147289,0.832588,0.270177,Fast
126,0,bicycle,6.098574,6.115241,0.007474,0.007442,0.79008,-0.350317,0.525048,Slow
280,1,bicycle,6.107444,6.118555,0.006057,0.00604,-0.147184,0.832214,0.270461,Fast
336,2,bicycle,6.111439,6.128106,0.006684,0.006583,0.891944,-0.528019,0.614454,Fast
127,0,bicycle,6.115241,6.131907,0.007475,0.007498,0.790178,-0.350458,0.525097,Slow
281,1,bicycle,6.118555,6.129666,0.006057,0.006139,-0.147668,0.833165,0.269958,Fast
93,3,bicycle,6.126979,6.160312,0.00787,0.007992,0.687096,-0.1694,0.45658,Fast
337,2,bicycle,6.128106,6.144772,0.006647,0.006788,0.696301,-0.239206,0.50809,Fast
282,1,bicycle,6.129666,6.140777,0.006057,0.006108,-0.147452,0.832638,0.270289,Fast
128,0,bicycle,6.131907,6.148574,0.007475,0.007506,0.790218,-0.350528,0.525125,Slow
283,1,bicycle,6.140777,6.151888,0.006299,0.006252,-0.208323,0.927293,0.235169,Fast
338,2,bicycle,6.144772,6.161439,0.006644,0.006677,0.696749,-0.239924,0.508399,Fast
129,0,bicycle,6.148574,6.165241,0.007476,0.007488,0.790183,-0.350451,0.525089,Slow
284,1,bicycle,6.151888,6.163,0.006057,0.006103,-0.147407,0.832462,0.270427,Fast
94,3,bicycle,6.160312,6.193645,0.00787,0.007936,0.692391,-0.176966,0.459147,Fast
339,2,bicycle,6.161439,6.178106,0.006643,0.0067,0.696712,-0.240071,0.508553,Fast
285,1,bicycle,6.163,6.174111,0.006056,0.006023,-0.146343,0.830559,0.271337,Fast
130,0,bicycle,6.165241,6.181907,0.007476,0.00746,0.790326,-0.350671,0.525169,Slow
286,1,bicycle,6.174111,6.185222,0.006056,0.006219,-0.146025,0.830193,0.271397,Fast
